States,Years,Quarter,Pincodes,Transaction_count,Transaction_amount
Tripura,2024,4,799004.0,86,82562
Tripura,2024,4,799210.0,80,113972
Tripura,2024,4,799120.0,78,90269
Tripura,2024,4,799007.0,76,85671
Tripura,2024,4,799155.0,74,89195
Tripura,2024,4,799045.0,72,98951
Uttar Pradesh,2020,2,201307.0,539,83923
Uttar Pradesh,2020,2,201301.0,429,71084
Uttar Pradesh,2020,2,201318.0,321,53409
Uttar Pradesh,2020,2,201014.0,290,45526
Uttar Pradesh,2020,2,201009.0,268,47152
Uttar Pradesh,2020,2,201308.0,240,43778
Uttar Pradesh,2020,2,201303.0,235,37956
Uttar Pradesh,2020,2,201304.0,215,36272
Uttar Pradesh,2020,2,273007.0,142,23993
Uttar Pradesh,2020,2,201003.0,137,23627
Uttar Pradesh,2020,3,201301.0,427,95476
Uttar Pradesh,2020,3,201318.0,280,80317
Uttar Pradesh,2020,3,201009.0,280,60622
Uttar Pradesh,2020,3,201307.0,250,72448
Uttar Pradesh,2020,3,226010.0,208,56128
Uttar Pradesh,2020,3,201304.0,197,50008
Uttar Pradesh,2020,3,201308.0,165,48509
Uttar Pradesh,2020,3,201014.0,165,39096
Uttar Pradesh,2020,3,201002.0,155,41844
Uttar Pradesh,2020,3,250001.0,151,38090
Uttar Pradesh,2020,4,201301.0,496,320628
Uttar Pradesh,2020,4,201009.0,383,244764
Uttar Pradesh,2020,4,201102.0,239,191033
Uttar Pradesh,2020,4,250001.0,218,270518
Uttar Pradesh,2020,4,201307.0,208,152190
Uttar Pradesh,2020,4,201318.0,202,171082
Uttar Pradesh,2020,4,201014.0,191,159267
Uttar Pradesh,2020,4,201304.0,182,147077
Uttar Pradesh,2020,4,247001.0,153,141577
Uttar Pradesh,2020,4,201005.0,148,126439
Uttar Pradesh,2021,1,201301.0,697,383781
Uttar Pradesh,2021,1,201009.0,508,337060
Uttar Pradesh,2021,1,201102.0,369,274017
Uttar Pradesh,2021,1,201307.0,299,201354
Uttar Pradesh,2021,1,201318.0,299,171081
Uttar Pradesh,2021,1,244102.0,271,122713
Uttar Pradesh,2021,1,201304.0,271,154232
Uttar Pradesh,2021,1,250001.0,267,297494
Uttar Pradesh,2021,1,244001.0,231,140716
Uttar Pradesh,2021,1,247001.0,225,169109
Uttar Pradesh,2021,2,244001.0,654,325380
Uttar Pradesh,2021,2,201301.0,558,375501
Uttar Pradesh,2021,2,201009.0,458,319588
Uttar Pradesh,2021,2,201102.0,339,295691
Uttar Pradesh,2021,2,201307.0,323,237915
Uttar Pradesh,2021,2,201318.0,294,294715
Uttar Pradesh,2021,2,250001.0,269,315770
Uttar Pradesh,2021,2,201005.0,260,195474
Uttar Pradesh,2021,2,201003.0,240,246380
Uttar Pradesh,2021,2,201304.0,234,250230
Uttar Pradesh,2021,3,201301.0,846,600065
Uttar Pradesh,2021,3,244001.0,796,440376
Uttar Pradesh,2021,3,201009.0,696,527923
Uttar Pradesh,2021,3,201102.0,417,384430
Uttar Pradesh,2021,3,201307.0,377,352391
Uttar Pradesh,2021,3,250001.0,372,415818
Uttar Pradesh,2021,3,272001.0,363,153330
Uttar Pradesh,2021,3,247001.0,357,251172
Uttar Pradesh,2021,3,202001.0,340,211287
Uttar Pradesh,2021,3,201318.0,335,328123
Uttar Pradesh,2021,4,201301.0,1049,1126772
Uttar Pradesh,2021,4,201009.0,890,1018268
Uttar Pradesh,2021,4,201102.0,659,786808
Uttar Pradesh,2021,4,244001.0,596,566462
Uttar Pradesh,2021,4,201307.0,564,727427
Uttar Pradesh,2021,4,246701.0,563,351050
Uttar Pradesh,2021,4,201318.0,547,738765
Uttar Pradesh,2021,4,250001.0,499,805494
Uttar Pradesh,2021,4,250002.0,452,520317
Uttar Pradesh,2021,4,247001.0,432,520181
Uttar Pradesh,2022,1,201301.0,1052,1180961
Uttar Pradesh,2022,1,201009.0,908,1067794
Uttar Pradesh,2022,1,203001.0,744,619403
Uttar Pradesh,2022,1,201102.0,698,954233
Uttar Pradesh,2022,1,201318.0,563,798727
Uttar Pradesh,2022,1,250001.0,563,942915
Uttar Pradesh,2022,1,201307.0,552,737200
Uttar Pradesh,2022,1,201303.0,474,553387
Uttar Pradesh,2022,1,201003.0,457,703503
Uttar Pradesh,2022,1,247001.0,433,765977
Uttar Pradesh,2022,2,201301.0,1312,1413747
Uttar Pradesh,2022,2,203001.0,1297,774861
Uttar Pradesh,2022,2,201009.0,1075,1221173
Uttar Pradesh,2022,2,201307.0,778,885269
Uttar Pradesh,2022,2,201102.0,750,847802
Uttar Pradesh,2022,2,201318.0,690,1062295
Uttar Pradesh,2022,2,250001.0,685,977431
Uttar Pradesh,2022,2,244001.0,642,798037
Uttar Pradesh,2022,2,250002.0,573,662534
Uttar Pradesh,2022,2,201303.0,565,592556
Uttar Pradesh,2022,3,201301.0,1886,1908594
Uttar Pradesh,2022,3,201009.0,1285,1441047
Uttar Pradesh,2022,3,250001.0,1054,1455446
Uttar Pradesh,2022,3,203001.0,1001,635866
Uttar Pradesh,2022,3,201102.0,984,1135447
Uttar Pradesh,2022,3,201307.0,965,1162042
Uttar Pradesh,2022,3,201318.0,902,1161980
Uttar Pradesh,2022,3,250002.0,720,911446
Uttar Pradesh,2022,3,201014.0,675,825102
Uttar Pradesh,2022,3,201304.0,640,811265
Uttar Pradesh,2022,4,201301.0,2193,2399892
Uttar Pradesh,2022,4,201009.0,1563,2008963
Uttar Pradesh,2022,4,201102.0,1291,1508410
Uttar Pradesh,2022,4,201318.0,1255,1832913
Uttar Pradesh,2022,4,201307.0,1127,1532016
Uttar Pradesh,2022,4,250001.0,1125,1787166
Uttar Pradesh,2022,4,201014.0,884,1101334
Uttar Pradesh,2022,4,201304.0,808,1126249
Uttar Pradesh,2022,4,247001.0,770,1206076
Uttar Pradesh,2022,4,201003.0,762,1080256
Uttar Pradesh,2023,1,201301.0,2080,2580701
Uttar Pradesh,2023,1,201009.0,1659,2183013
Uttar Pradesh,2023,1,250001.0,1218,1930085
Uttar Pradesh,2023,1,201102.0,1180,1543461
Uttar Pradesh,2023,1,201318.0,1176,2003682
Uttar Pradesh,2023,1,201307.0,1134,1670126
Uttar Pradesh,2023,1,201003.0,938,1452064
Uttar Pradesh,2023,1,244001.0,928,1464138
Uttar Pradesh,2023,1,250002.0,899,1326304
Uttar Pradesh,2023,1,201014.0,893,1273121
Uttar Pradesh,2023,2,201301.0,1992,2418828
Uttar Pradesh,2023,2,244001.0,1674,2147811
Uttar Pradesh,2023,2,201009.0,1561,1779920
Uttar Pradesh,2023,2,201318.0,1300,2273854
Uttar Pradesh,2023,2,250001.0,1181,1932802
Uttar Pradesh,2023,2,201307.0,1111,1623870
Uttar Pradesh,2023,2,201102.0,934,1210975
Uttar Pradesh,2023,2,201014.0,809,1209907
Uttar Pradesh,2023,2,201003.0,787,1151564
Uttar Pradesh,2023,2,247001.0,757,1379013
Uttar Pradesh,2023,3,201301.0,2320,2626339
Uttar Pradesh,2023,3,201009.0,1763,2044544
Uttar Pradesh,2023,3,201318.0,1555,2184498
Uttar Pradesh,2023,3,250001.0,1378,2186303
Uttar Pradesh,2023,3,201307.0,1237,1600941
Uttar Pradesh,2023,3,201102.0,1152,1296477
Uttar Pradesh,2023,3,244001.0,1108,1496460
Uttar Pradesh,2023,3,201003.0,886,1206840
Uttar Pradesh,2023,3,201014.0,873,1204097
Uttar Pradesh,2023,3,201304.0,841,1144595
Uttar Pradesh,2023,4,201301.0,2521,3339961
Uttar Pradesh,2023,4,201009.0,1764,2457305
Uttar Pradesh,2023,4,201318.0,1572,2803751
Uttar Pradesh,2023,4,250001.0,1430,2696948
Uttar Pradesh,2023,4,201102.0,1360,1835764
Uttar Pradesh,2023,4,201307.0,1173,2293593
Uttar Pradesh,2023,4,244001.0,1146,1791969
Uttar Pradesh,2023,4,201014.0,963,1423228
Uttar Pradesh,2023,4,201304.0,869,1415023
Uttar Pradesh,2023,4,201003.0,858,1442882
Uttar Pradesh,2024,1,201301.0,2451,3288770
Uttar Pradesh,2024,1,201009.0,1787,2629325
Uttar Pradesh,2024,1,201318.0,1574,2959887
Uttar Pradesh,2024,1,244001.0,1445,2300436
Uttar Pradesh,2024,1,250001.0,1420,2617128
Uttar Pradesh,2024,1,201102.0,1354,1821952
Uttar Pradesh,2024,1,201307.0,1220,2000668
Uttar Pradesh,2024,1,201304.0,916,1344131
Uttar Pradesh,2024,1,201003.0,913,1615253
Uttar Pradesh,2024,1,201014.0,888,1442417
Uttar Pradesh,2024,2,201301.0,2172,3036110
Uttar Pradesh,2024,2,201009.0,1580,2260633
Uttar Pradesh,2024,2,244001.0,1427,2352525
Uttar Pradesh,2024,2,201318.0,1365,2625516
Uttar Pradesh,2024,2,250001.0,1273,2303859
Uttar Pradesh,2024,2,201307.0,1154,1966512
Uttar Pradesh,2024,2,201102.0,1112,1579338
Uttar Pradesh,2024,2,247001.0,816,1646250
Uttar Pradesh,2024,2,201014.0,812,1320818
Uttar Pradesh,2024,2,201003.0,797,1287655
Uttar Pradesh,2024,3,201301.0,2329,3345795
Uttar Pradesh,2024,3,201009.0,1769,2554328
Uttar Pradesh,2024,3,244001.0,1637,2429001
Uttar Pradesh,2024,3,201318.0,1618,2803537
Uttar Pradesh,2024,3,250001.0,1273,2110213
Uttar Pradesh,2024,3,201102.0,1269,1704847
Uttar Pradesh,2024,3,201307.0,995,1815161
Uttar Pradesh,2024,3,201303.0,831,1312276
Uttar Pradesh,2024,3,247001.0,799,1604933
Uttar Pradesh,2024,3,250002.0,797,1238183
Uttar Pradesh,2024,4,201301.0,2964,4217141
Uttar Pradesh,2024,4,201009.0,2110,3199836
Uttar Pradesh,2024,4,201318.0,2011,3668575
Uttar Pradesh,2024,4,244001.0,1936,3025426
Uttar Pradesh,2024,4,201102.0,1871,2422554
Uttar Pradesh,2024,4,250001.0,1370,2619816
Uttar Pradesh,2024,4,201307.0,1189,1907288
Uttar Pradesh,2024,4,247001.0,1005,1951734
Uttar Pradesh,2024,4,201005.0,995,1462290
Uttar Pradesh,2024,4,201303.0,952,1440632
Uttarakhand,2020,2,248001.0,134,23867
Uttarakhand,2020,2,249403.0,43,8196
Uttarakhand,2020,2,263139.0,40,8164
Uttarakhand,2020,2,248008.0,23,4247
Uttarakhand,2020,2,247667.0,23,4343
Uttarakhand,2020,2,248007.0,22,4524
Uttarakhand,2020,2,248171.0,22,3993
Uttarakhand,2020,2,263153.0,19,4406
Uttarakhand,2020,2,244713.0,15,2921
Uttarakhand,2020,2,263148.0,14,2828
Uttarakhand,2020,3,248001.0,175,57961
Uttarakhand,2020,3,263153.0,82,18342
Uttarakhand,2020,3,244713.0,81,26328
Uttarakhand,2020,3,249403.0,77,17764
Uttarakhand,2020,3,263139.0,59,18713
Uttarakhand,2020,3,247667.0,40,11561
Uttarakhand,2020,3,248007.0,36,16453
Uttarakhand,2020,3,249404.0,29,11056
Uttarakhand,2020,3,248008.0,28,9085
Uttarakhand,2020,3,263148.0,26,6101
Uttarakhand,2020,4,248001.0,148,170094
Uttarakhand,2020,4,263139.0,108,130138
Uttarakhand,2020,4,263153.0,81,45411
Uttarakhand,2020,4,249403.0,73,55803
Uttarakhand,2020,4,244713.0,62,60697
Uttarakhand,2020,4,247667.0,47,48473
Uttarakhand,2020,4,248007.0,39,44893
Uttarakhand,2020,4,249401.0,38,43913
Uttarakhand,2020,4,248008.0,35,38722
Uttarakhand,2020,4,248005.0,35,35781
Uttarakhand,2021,1,248001.0,235,272729
Uttarakhand,2021,1,263153.0,143,87942
Uttarakhand,2021,1,249403.0,127,114681
Uttarakhand,2021,1,263139.0,126,109427
Uttarakhand,2021,1,249402.0,111,68446
Uttarakhand,2021,1,244713.0,109,153794
Uttarakhand,2021,1,248007.0,67,72679
Uttarakhand,2021,1,263148.0,67,43293
Uttarakhand,2021,1,247667.0,59,86895
Uttarakhand,2021,1,249404.0,55,61745
Uttarakhand,2021,2,248001.0,222,252535
Uttarakhand,2021,2,263153.0,133,81466
Uttarakhand,2021,2,263139.0,116,160087
Uttarakhand,2021,2,249403.0,114,109413
Uttarakhand,2021,2,244713.0,97,132433
Uttarakhand,2021,2,247667.0,97,124991
Uttarakhand,2021,2,248007.0,79,111376
Uttarakhand,2021,2,248008.0,67,88956
Uttarakhand,2021,2,246149.0,63,64184
Uttarakhand,2021,2,244712.0,59,83294
Uttarakhand,2021,3,247667.0,409,257998
Uttarakhand,2021,3,248001.0,319,317646
Uttarakhand,2021,3,263139.0,222,253823
Uttarakhand,2021,3,249403.0,201,178179
Uttarakhand,2021,3,263153.0,179,165993
Uttarakhand,2021,3,244713.0,143,169789
Uttarakhand,2021,3,247688.0,94,43151
Uttarakhand,2021,3,248007.0,90,137923
Uttarakhand,2021,3,249404.0,87,100914
Uttarakhand,2021,3,246149.0,85,105605
Uttarakhand,2021,4,248001.0,521,731215
Uttarakhand,2021,4,263139.0,360,506724
Uttarakhand,2021,4,247667.0,313,305729
Uttarakhand,2021,4,263153.0,252,248523
Uttarakhand,2021,4,244713.0,238,332068
Uttarakhand,2021,4,249403.0,195,177771
Uttarakhand,2021,4,244715.0,152,151915
Uttarakhand,2021,4,248007.0,145,214693
Uttarakhand,2021,4,246149.0,116,171124
Uttarakhand,2021,4,247688.0,104,47615
Uttarakhand,2022,1,248001.0,549,923054
Uttarakhand,2022,1,263139.0,325,540173
Uttarakhand,2022,1,263153.0,213,276437
Uttarakhand,2022,1,249403.0,189,233768
Uttarakhand,2022,1,247667.0,174,256112
Uttarakhand,2022,1,244713.0,173,268328
Uttarakhand,2022,1,248007.0,142,259774
Uttarakhand,2022,1,246149.0,121,184847
Uttarakhand,2022,1,248121.0,116,187159
Uttarakhand,2022,1,248171.0,114,162247
Uttarakhand,2022,2,248001.0,605,834941
Uttarakhand,2022,2,263139.0,353,515094
Uttarakhand,2022,2,263153.0,208,255531
Uttarakhand,2022,2,244713.0,185,286117
Uttarakhand,2022,2,247667.0,182,244767
Uttarakhand,2022,2,249403.0,142,214494
Uttarakhand,2022,2,248008.0,137,210878
Uttarakhand,2022,2,248007.0,133,256663
Uttarakhand,2022,2,246149.0,125,217512
Uttarakhand,2022,2,248121.0,118,179634
Uttarakhand,2022,3,248001.0,615,830504
Uttarakhand,2022,3,263139.0,461,578595
Uttarakhand,2022,3,263153.0,309,369933
Uttarakhand,2022,3,244713.0,243,342604
Uttarakhand,2022,3,247667.0,229,328532
Uttarakhand,2022,3,249403.0,226,271435
Uttarakhand,2022,3,248007.0,184,318849
Uttarakhand,2022,3,248008.0,159,235455
Uttarakhand,2022,3,248171.0,149,203320
Uttarakhand,2022,3,246149.0,147,198514
Uttarakhand,2022,4,248001.0,814,1328545
Uttarakhand,2022,4,263139.0,593,869655
Uttarakhand,2022,4,263153.0,404,476117
Uttarakhand,2022,4,247667.0,295,477217
Uttarakhand,2022,4,249403.0,282,353194
Uttarakhand,2022,4,244713.0,277,416617
Uttarakhand,2022,4,248007.0,244,390067
Uttarakhand,2022,4,248008.0,215,329432
Uttarakhand,2022,4,246149.0,202,280609
Uttarakhand,2022,4,244715.0,182,211192
Uttarakhand,2023,1,248001.0,741,1231807
Uttarakhand,2023,1,263139.0,487,740030
Uttarakhand,2023,1,263153.0,334,562809
Uttarakhand,2023,1,249403.0,257,518105
Uttarakhand,2023,1,248007.0,244,468042
Uttarakhand,2023,1,247667.0,233,453941
Uttarakhand,2023,1,244713.0,230,405294
Uttarakhand,2023,1,246149.0,186,244688
Uttarakhand,2023,1,248008.0,163,260050
Uttarakhand,2023,1,248171.0,152,297409
Uttarakhand,2023,2,248001.0,738,1212111
Uttarakhand,2023,2,263139.0,498,819264
Uttarakhand,2023,2,263153.0,418,548648
Uttarakhand,2023,2,248007.0,286,474660
Uttarakhand,2023,2,244713.0,253,467130
Uttarakhand,2023,2,247667.0,227,380856
Uttarakhand,2023,2,246149.0,184,293528
Uttarakhand,2023,2,249403.0,179,338335
Uttarakhand,2023,2,263148.0,176,306700
Uttarakhand,2023,2,248171.0,168,321257
Uttarakhand,2023,3,248001.0,764,1089443
Uttarakhand,2023,3,263139.0,495,687855
Uttarakhand,2023,3,263153.0,378,510338
Uttarakhand,2023,3,248007.0,272,403811
Uttarakhand,2023,3,244713.0,268,441427
Uttarakhand,2023,3,247667.0,266,453804
Uttarakhand,2023,3,249403.0,192,228881
Uttarakhand,2023,3,246149.0,181,261935
Uttarakhand,2023,3,248008.0,169,281738
Uttarakhand,2023,3,263148.0,153,196426
Uttarakhand,2023,4,248001.0,933,1682051
Uttarakhand,2023,4,263139.0,619,1043701
Uttarakhand,2023,4,263153.0,451,706126
Uttarakhand,2023,4,244713.0,370,727239
Uttarakhand,2023,4,247667.0,351,686957
Uttarakhand,2023,4,248007.0,314,595272
Uttarakhand,2023,4,249403.0,286,417297
Uttarakhand,2023,4,248171.0,225,457393
Uttarakhand,2023,4,246149.0,219,324794
Uttarakhand,2023,4,248008.0,211,395286
Uttarakhand,2024,1,248001.0,1010,1513101
Uttarakhand,2024,1,263139.0,682,1237728
Uttarakhand,2024,1,263153.0,457,580708
Uttarakhand,2024,1,244713.0,374,686292
Uttarakhand,2024,1,247667.0,368,720741
Uttarakhand,2024,1,248007.0,359,617950
Uttarakhand,2024,1,249403.0,323,509717
Uttarakhand,2024,1,246149.0,291,383558
Uttarakhand,2024,1,248008.0,289,499268
Uttarakhand,2024,1,248171.0,226,449586
Uttarakhand,2024,2,248001.0,841,1536956
Uttarakhand,2024,2,263139.0,608,993740
Uttarakhand,2024,2,263153.0,433,614429
Uttarakhand,2024,2,244713.0,340,527909
Uttarakhand,2024,2,248007.0,337,648869
Uttarakhand,2024,2,247667.0,302,554677
Uttarakhand,2024,2,249403.0,286,347397
Uttarakhand,2024,2,246149.0,242,331975
Uttarakhand,2024,2,248008.0,226,457313
Uttarakhand,2024,2,248171.0,197,373764
Uttarakhand,2024,3,248001.0,907,1469560
Uttarakhand,2024,3,263139.0,705,1131935
Uttarakhand,2024,3,263153.0,505,705083
Uttarakhand,2024,3,248007.0,494,767596
Uttarakhand,2024,3,247667.0,414,702569
Uttarakhand,2024,3,244713.0,340,547804
Uttarakhand,2024,3,249403.0,323,526373
Uttarakhand,2024,3,248002.0,242,443456
Uttarakhand,2024,3,263148.0,235,386121
Uttarakhand,2024,3,248003.0,207,312672
Uttarakhand,2024,4,248001.0,1120,2065528
Uttarakhand,2024,4,263139.0,904,1582091
Uttarakhand,2024,4,263153.0,608,932327
Uttarakhand,2024,4,247667.0,451,970029
Uttarakhand,2024,4,249403.0,445,686552
Uttarakhand,2024,4,244713.0,413,627764
Uttarakhand,2024,4,248007.0,381,666709
Uttarakhand,2024,4,248002.0,318,597236
Uttarakhand,2024,4,263148.0,296,485489
Uttarakhand,2024,4,248121.0,248,438079
West Bengal,2020,2,711101.0,108,17860
West Bengal,2020,2,700156.0,106,18049
West Bengal,2020,2,700059.0,99,15212
West Bengal,2020,2,700040.0,98,16166
West Bengal,2020,2,700074.0,96,14374
West Bengal,2020,2,734006.0,72,12630
West Bengal,2020,2,700157.0,71,10772
West Bengal,2020,2,700102.0,68,10735
West Bengal,2020,2,711102.0,67,10977
West Bengal,2020,2,700039.0,67,11188
West Bengal,2020,3,711101.0,111,21032
West Bengal,2020,3,700091.0,103,30050
West Bengal,2020,3,700135.0,102,24259
West Bengal,2020,3,700074.0,95,22913
West Bengal,2020,3,700015.0,94,17028
West Bengal,2020,3,721101.0,94,19144
West Bengal,2020,3,700006.0,92,20245
West Bengal,2020,3,734006.0,90,19256
West Bengal,2020,3,700156.0,79,21789
West Bengal,2020,3,700075.0,78,19057
West Bengal,2020,4,700017.0,187,136281
West Bengal,2020,4,736135.0,187,124617
West Bengal,2020,4,700105.0,108,84254
West Bengal,2020,4,711101.0,83,72968
West Bengal,2020,4,700046.0,81,68216
West Bengal,2020,4,700059.0,78,50240
West Bengal,2020,4,711302.0,73,43116
West Bengal,2020,4,700150.0,69,47503
West Bengal,2020,4,734006.0,67,40182
West Bengal,2020,4,732101.0,66,47861
West Bengal,2021,1,700046.0,750,471141
West Bengal,2021,1,712138.0,404,146465
West Bengal,2021,1,732101.0,216,116162
West Bengal,2021,1,700020.0,195,168615
West Bengal,2021,1,711101.0,183,125442
West Bengal,2021,1,700019.0,181,108087
West Bengal,2021,1,700074.0,167,112389
West Bengal,2021,1,734003.0,162,116991
West Bengal,2021,1,700001.0,159,111551
West Bengal,2021,1,700006.0,158,119806
West Bengal,2021,2,712138.0,724,263805
West Bengal,2021,2,700046.0,318,150953
West Bengal,2021,2,700074.0,197,92906
West Bengal,2021,2,700039.0,165,99685
West Bengal,2021,2,732101.0,137,95643
West Bengal,2021,2,712136.0,118,66424
West Bengal,2021,2,734003.0,113,88530
West Bengal,2021,2,700059.0,113,76775
West Bengal,2021,2,700156.0,113,122064
West Bengal,2021,2,711101.0,105,71040
West Bengal,2021,3,712138.0,1350,480755
West Bengal,2021,3,700046.0,478,244863
West Bengal,2021,3,732101.0,388,250628
West Bengal,2021,3,711101.0,384,215425
West Bengal,2021,3,712223.0,375,157798
West Bengal,2021,3,700078.0,359,175842
West Bengal,2021,3,700019.0,354,178872
West Bengal,2021,3,713102.0,315,182115
West Bengal,2021,3,700074.0,220,103112
West Bengal,2021,3,700036.0,220,115048
West Bengal,2021,4,732101.0,298,252105
West Bengal,2021,4,711101.0,273,253332
West Bengal,2021,4,712138.0,266,99082
West Bengal,2021,4,700039.0,240,222767
West Bengal,2021,4,700046.0,232,171166
West Bengal,2021,4,700006.0,204,205977
West Bengal,2021,4,700156.0,201,209481
West Bengal,2021,4,700015.0,197,187440
West Bengal,2021,4,711202.0,182,154996
West Bengal,2021,4,700059.0,177,213012
West Bengal,2022,1,734006.0,439,402290
West Bengal,2022,1,711101.0,394,445518
West Bengal,2022,1,700039.0,329,339064
West Bengal,2022,1,732101.0,325,313798
West Bengal,2022,1,713101.0,325,333098
West Bengal,2022,1,700014.0,323,350518
West Bengal,2022,1,711102.0,316,318377
West Bengal,2022,1,700135.0,306,415448
West Bengal,2022,1,700019.0,284,310166
West Bengal,2022,1,700006.0,276,297352
West Bengal,2022,2,734006.0,388,358646
West Bengal,2022,2,711101.0,371,355788
West Bengal,2022,2,700014.0,325,280234
West Bengal,2022,2,700019.0,306,333399
West Bengal,2022,2,700156.0,284,420657
West Bengal,2022,2,700039.0,269,273063
West Bengal,2022,2,732101.0,257,266496
West Bengal,2022,2,700135.0,246,387539
West Bengal,2022,2,700015.0,244,219876
West Bengal,2022,2,700091.0,238,284457
West Bengal,2022,3,711101.0,445,430598
West Bengal,2022,3,732101.0,420,458647
West Bengal,2022,3,700039.0,417,525970
West Bengal,2022,3,700156.0,387,597279
West Bengal,2022,3,700019.0,385,406687
West Bengal,2022,3,700006.0,376,441328
West Bengal,2022,3,700015.0,376,425286
West Bengal,2022,3,734006.0,350,364816
West Bengal,2022,3,700135.0,335,501668
West Bengal,2022,3,700091.0,331,397082
West Bengal,2022,4,711101.0,509,510667
West Bengal,2022,4,700156.0,481,691517
West Bengal,2022,4,734006.0,441,548187
West Bengal,2022,4,721101.0,438,496093
West Bengal,2022,4,700039.0,430,489960
West Bengal,2022,4,700135.0,419,618932
West Bengal,2022,4,732101.0,416,428675
West Bengal,2022,4,711102.0,397,490722
West Bengal,2022,4,700015.0,393,509298
West Bengal,2022,4,700006.0,393,496216
West Bengal,2023,1,711101.0,595,657261
West Bengal,2023,1,700039.0,530,655436
West Bengal,2023,1,700135.0,488,731378
West Bengal,2023,1,732101.0,483,589694
West Bengal,2023,1,734006.0,480,532468
West Bengal,2023,1,700156.0,468,744365
West Bengal,2023,1,700015.0,450,487096
West Bengal,2023,1,700052.0,436,513848
West Bengal,2023,1,700019.0,432,550821
West Bengal,2023,1,700059.0,429,591853
West Bengal,2023,2,700039.0,493,598387
West Bengal,2023,2,734006.0,460,524817
West Bengal,2023,2,711101.0,460,511039
West Bengal,2023,2,700156.0,427,664046
West Bengal,2023,2,700059.0,381,484787
West Bengal,2023,2,700135.0,379,587163
West Bengal,2023,2,700091.0,374,469232
West Bengal,2023,2,732101.0,370,418773
West Bengal,2023,2,700015.0,369,481893
West Bengal,2023,2,700006.0,358,399440
West Bengal,2023,3,700091.0,557,680347
West Bengal,2023,3,700039.0,535,611970
West Bengal,2023,3,700156.0,535,845130
West Bengal,2023,3,711101.0,509,567588
West Bengal,2023,3,734006.0,499,532904
West Bengal,2023,3,732101.0,461,486371
West Bengal,2023,3,700059.0,457,498211
West Bengal,2023,3,700015.0,451,492303
