States,Years,Quarter,Brands,Transaction_count,Percentage
Chhattisgarh,2021,4,Others,344240,0.0618527
Chhattisgarh,2022,1,Vivo,1531319,0.258802
Chhattisgarh,2022,1,Xiaomi,1301387,0.219942
Chhattisgarh,2022,1,Samsung,843988,0.142639
Chhattisgarh,2022,1,Oppo,702141,0.118666
Chhattisgarh,2022,1,Realme,629948,0.106465
Chhattisgarh,2022,1,Micromax,255953,0.0432575
Chhattisgarh,2022,1,OnePlus,99485,0.0168135
Chhattisgarh,2022,1,Apple,96555,0.0163183
Chhattisgarh,2022,1,Tecno,57754,0.00976075
Chhattisgarh,2022,1,Infinix,53501,0.00904197
Chhattisgarh,2022,1,Others,344930,0.0582951
Dadra and Nagar Haveli and Daman and Diu,2018,1,Xiaomi,12990,0.243907
Dadra and Nagar Haveli and Daman and Diu,2018,1,Samsung,10123,0.190075
Dadra and Nagar Haveli and Daman and Diu,2018,1,Vivo,8579,0.161084
Dadra and Nagar Haveli and Daman and Diu,2018,1,Oppo,5623,0.10558
Dadra and Nagar Haveli and Daman and Diu,2018,1,Realme,3008,0.0564798
Dadra and Nagar Haveli and Daman and Diu,2018,1,Lenovo,1714,0.032183
Dadra and Nagar Haveli and Daman and Diu,2018,1,Motorola,1527,0.0286717
Dadra and Nagar Haveli and Daman and Diu,2018,1,Apple,1436,0.0269631
Dadra and Nagar Haveli and Daman and Diu,2018,1,OnePlus,1090,0.0204664
Dadra and Nagar Haveli and Daman and Diu,2018,1,Micromax,847,0.0159037
Dadra and Nagar Haveli and Daman and Diu,2018,1,Others,6321,0.118686
Dadra and Nagar Haveli and Daman and Diu,2018,2,Xiaomi,17620,0.246578
Dadra and Nagar Haveli and Daman and Diu,2018,2,Samsung,13325,0.186473
Dadra and Nagar Haveli and Daman and Diu,2018,2,Vivo,12204,0.170786
Dadra and Nagar Haveli and Daman and Diu,2018,2,Oppo,7585,0.106146
Dadra and Nagar Haveli and Daman and Diu,2018,2,Realme,3991,0.055851
Dadra and Nagar Haveli and Daman and Diu,2018,2,Lenovo,2117,0.0296258
Dadra and Nagar Haveli and Daman and Diu,2018,2,Motorola,1935,0.0270788
Dadra and Nagar Haveli and Daman and Diu,2018,2,Apple,1812,0.0253576
Dadra and Nagar Haveli and Daman and Diu,2018,2,OnePlus,1328,0.0185843
Dadra and Nagar Haveli and Daman and Diu,2018,2,Huawei,1132,0.0158415
Dadra and Nagar Haveli and Daman and Diu,2018,2,Others,8409,0.117678
Dadra and Nagar Haveli and Daman and Diu,2018,3,Xiaomi,22407,0.243271
Dadra and Nagar Haveli and Daman and Diu,2018,3,Samsung,17165,0.186359
Dadra and Nagar Haveli and Daman and Diu,2018,3,Vivo,16781,0.18219
Dadra and Nagar Haveli and Daman and Diu,2018,3,Oppo,9875,0.107212
Dadra and Nagar Haveli and Daman and Diu,2018,3,Realme,5100,0.0553704
Dadra and Nagar Haveli and Daman and Diu,2018,3,Lenovo,2523,0.0273921
Dadra and Nagar Haveli and Daman and Diu,2018,3,Motorola,2378,0.0258178
Dadra and Nagar Haveli and Daman and Diu,2018,3,Apple,2146,0.023299
Dadra and Nagar Haveli and Daman and Diu,2018,3,OnePlus,1545,0.016774
Dadra and Nagar Haveli and Daman and Diu,2018,3,Huawei,1514,0.0164374
Dadra and Nagar Haveli and Daman and Diu,2018,3,Others,10673,0.115876
Dadra and Nagar Haveli and Daman and Diu,2018,4,Xiaomi,28477,0.244415
Dadra and Nagar Haveli and Daman and Diu,2018,4,Vivo,22409,0.192334
Dadra and Nagar Haveli and Daman and Diu,2018,4,Samsung,21520,0.184704
Dadra and Nagar Haveli and Daman and Diu,2018,4,Oppo,12699,0.108994
Dadra and Nagar Haveli and Daman and Diu,2018,4,Realme,6489,0.0556943
Dadra and Nagar Haveli and Daman and Diu,2018,4,Lenovo,2931,0.0251564
Dadra and Nagar Haveli and Daman and Diu,2018,4,Motorola,2811,0.0241265
Dadra and Nagar Haveli and Daman and Diu,2018,4,Apple,2546,0.021852
Dadra and Nagar Haveli and Daman and Diu,2018,4,Huawei,2029,0.0174147
Dadra and Nagar Haveli and Daman and Diu,2018,4,OnePlus,1795,0.0154063
Dadra and Nagar Haveli and Daman and Diu,2018,4,Others,12805,0.109904
Dadra and Nagar Haveli and Daman and Diu,2019,1,Xiaomi,34460,0.245211
Dadra and Nagar Haveli and Daman and Diu,2019,1,Vivo,27883,0.19841
Dadra and Nagar Haveli and Daman and Diu,2019,1,Samsung,25799,0.183581
Dadra and Nagar Haveli and Daman and Diu,2019,1,Oppo,15701,0.111725
Dadra and Nagar Haveli and Daman and Diu,2019,1,Realme,7762,0.055233
Dadra and Nagar Haveli and Daman and Diu,2019,1,Lenovo,3296,0.0234537
Dadra and Nagar Haveli and Daman and Diu,2019,1,Motorola,3175,0.0225927
Dadra and Nagar Haveli and Daman and Diu,2019,1,Apple,2928,0.0208351
Dadra and Nagar Haveli and Daman and Diu,2019,1,Huawei,2510,0.0178607
Dadra and Nagar Haveli and Daman and Diu,2019,1,OnePlus,2058,0.0146444
Dadra and Nagar Haveli and Daman and Diu,2019,1,Others,14960,0.106453
Dadra and Nagar Haveli and Daman and Diu,2019,2,Xiaomi,38996,0.245907
Dadra and Nagar Haveli and Daman and Diu,2019,2,Vivo,32183,0.202945
Dadra and Nagar Haveli and Daman and Diu,2019,2,Samsung,28908,0.182293
Dadra and Nagar Haveli and Daman and Diu,2019,2,Oppo,18106,0.114176
Dadra and Nagar Haveli and Daman and Diu,2019,2,Realme,8833,0.0557006
Dadra and Nagar Haveli and Daman and Diu,2019,2,Lenovo,3513,0.0221529
Dadra and Nagar Haveli and Daman and Diu,2019,2,Motorola,3454,0.0217808
Dadra and Nagar Haveli and Daman and Diu,2019,2,Apple,3276,0.0206583
Dadra and Nagar Haveli and Daman and Diu,2019,2,Huawei,2827,0.017827
Dadra and Nagar Haveli and Daman and Diu,2019,2,OnePlus,2202,0.0138857
Dadra and Nagar Haveli and Daman and Diu,2019,2,Others,16282,0.102674
Dadra and Nagar Haveli and Daman and Diu,2019,3,Xiaomi,43202,0.244177
Dadra and Nagar Haveli and Daman and Diu,2019,3,Vivo,37115,0.209773
Dadra and Nagar Haveli and Daman and Diu,2019,3,Samsung,31867,0.180112
Dadra and Nagar Haveli and Daman and Diu,2019,3,Oppo,20623,0.116561
Dadra and Nagar Haveli and Daman and Diu,2019,3,Realme,10150,0.0573676
Dadra and Nagar Haveli and Daman and Diu,2019,3,Lenovo,3660,0.0206863
Dadra and Nagar Haveli and Daman and Diu,2019,3,Motorola,3640,0.0205732
Dadra and Nagar Haveli and Daman and Diu,2019,3,Apple,3605,0.0203754
Dadra and Nagar Haveli and Daman and Diu,2019,3,Huawei,3096,0.0174985
Dadra and Nagar Haveli and Daman and Diu,2019,3,OnePlus,2366,0.0133726
Dadra and Nagar Haveli and Daman and Diu,2019,3,Others,17605,0.0995032
Dadra and Nagar Haveli and Daman and Diu,2019,4,Xiaomi,48012,0.242978
Dadra and Nagar Haveli and Daman and Diu,2019,4,Vivo,42886,0.217037
Dadra and Nagar Haveli and Daman and Diu,2019,4,Samsung,35031,0.177284
Dadra and Nagar Haveli and Daman and Diu,2019,4,Oppo,23415,0.118498
Dadra and Nagar Haveli and Daman and Diu,2019,4,Realme,12044,0.060952
Dadra and Nagar Haveli and Daman and Diu,2019,4,Apple,3874,0.0196055
Dadra and Nagar Haveli and Daman and Diu,2019,4,Motorola,3849,0.0194789
Dadra and Nagar Haveli and Daman and Diu,2019,4,Lenovo,3794,0.0192006
Dadra and Nagar Haveli and Daman and Diu,2019,4,Huawei,3405,0.017232
Dadra and Nagar Haveli and Daman and Diu,2019,4,OnePlus,2529,0.0127987
Dadra and Nagar Haveli and Daman and Diu,2019,4,Others,18759,0.0949352
Dadra and Nagar Haveli and Daman and Diu,2020,1,Xiaomi,52683,0.241117
Dadra and Nagar Haveli and Daman and Diu,2020,1,Vivo,48874,0.223684
Dadra and Nagar Haveli and Daman and Diu,2020,1,Samsung,38134,0.17453
Dadra and Nagar Haveli and Daman and Diu,2020,1,Oppo,26282,0.120286
Dadra and Nagar Haveli and Daman and Diu,2020,1,Realme,13927,0.0637403
Dadra and Nagar Haveli and Daman and Diu,2020,1,Apple,4178,0.0191216
Dadra and Nagar Haveli and Daman and Diu,2020,1,Motorola,4028,0.0184351
Dadra and Nagar Haveli and Daman and Diu,2020,1,Lenovo,3944,0.0180507
Dadra and Nagar Haveli and Daman and Diu,2020,1,Huawei,3732,0.0170804
Dadra and Nagar Haveli and Daman and Diu,2020,1,OnePlus,2682,0.0122748
Dadra and Nagar Haveli and Daman and Diu,2020,1,Others,20032,0.0916813
Dadra and Nagar Haveli and Daman and Diu,2020,2,Xiaomi,58073,0.237213
Dadra and Nagar Haveli and Daman and Diu,2020,2,Vivo,56525,0.23089
Dadra and Nagar Haveli and Daman and Diu,2020,2,Samsung,42346,0.172972
Dadra and Nagar Haveli and Daman and Diu,2020,2,Oppo,29921,0.122219
Dadra and Nagar Haveli and Daman and Diu,2020,2,Realme,16175,0.0660706
Dadra and Nagar Haveli and Daman and Diu,2020,2,Apple,4502,0.0183895
Dadra and Nagar Haveli and Daman and Diu,2020,2,Motorola,4308,0.017597
Dadra and Nagar Haveli and Daman and Diu,2020,2,Lenovo,4157,0.0169802
Dadra and Nagar Haveli and Daman and Diu,2020,2,Huawei,4069,0.0166208
Dadra and Nagar Haveli and Daman and Diu,2020,2,OnePlus,2817,0.0115067
Dadra and Nagar Haveli and Daman and Diu,2020,2,Others,21921,0.0895415
Dadra and Nagar Haveli and Daman and Diu,2020,3,Vivo,63527,0.237089
Dadra and Nagar Haveli and Daman and Diu,2020,3,Xiaomi,62612,0.233674
Dadra and Nagar Haveli and Daman and Diu,2020,3,Samsung,46194,0.1724
Dadra and Nagar Haveli and Daman and Diu,2020,3,Oppo,33220,0.12398
Dadra and Nagar Haveli and Daman and Diu,2020,3,Realme,18327,0.0683981
Dadra and Nagar Haveli and Daman and Diu,2020,3,Apple,4852,0.0181081
Dadra and Nagar Haveli and Daman and Diu,2020,3,Motorola,4473,0.0166937
Dadra and Nagar Haveli and Daman and Diu,2020,3,Huawei,4325,0.0161413
Dadra and Nagar Haveli and Daman and Diu,2020,3,Lenovo,4294,0.0160256
Dadra and Nagar Haveli and Daman and Diu,2020,3,OnePlus,2971,0.0110881
Dadra and Nagar Haveli and Daman and Diu,2020,3,Others,23151,0.0864017
Dadra and Nagar Haveli and Daman and Diu,2020,4,Vivo,71995,0.242822
Dadra and Nagar Haveli and Daman and Diu,2020,4,Xiaomi,68314,0.230407
Dadra and Nagar Haveli and Daman and Diu,2020,4,Samsung,50714,0.171046
Dadra and Nagar Haveli and Daman and Diu,2020,4,Oppo,36932,0.124563
Dadra and Nagar Haveli and Daman and Diu,2020,4,Realme,20993,0.0708044
Dadra and Nagar Haveli and Daman and Diu,2020,4,Apple,5335,0.0179937
Dadra and Nagar Haveli and Daman and Diu,2020,4,Motorola,4712,0.0158924
Dadra and Nagar Haveli and Daman and Diu,2020,4,Huawei,4635,0.0156327
Dadra and Nagar Haveli and Daman and Diu,2020,4,Lenovo,4516,0.0152314
Dadra and Nagar Haveli and Daman and Diu,2020,4,OnePlus,3173,0.0107018
Dadra and Nagar Haveli and Daman and Diu,2020,4,Others,25174,0.0849059
Dadra and Nagar Haveli and Daman and Diu,2021,1,Vivo,79699,0.247978
Dadra and Nagar Haveli and Daman and Diu,2021,1,Xiaomi,73383,0.228326
Dadra and Nagar Haveli and Daman and Diu,2021,1,Samsung,54230,0.168733
Dadra and Nagar Haveli and Daman and Diu,2021,1,Oppo,40045,0.124597
Dadra and Nagar Haveli and Daman and Diu,2021,1,Realme,23882,0.0743071
Dadra and Nagar Haveli and Daman and Diu,2021,1,Apple,5784,0.0179965
Dadra and Nagar Haveli and Daman and Diu,2021,1,Huawei,4871,0.0151558
Dadra and Nagar Haveli and Daman and Diu,2021,1,Motorola,4859,0.0151184
Dadra and Nagar Haveli and Daman and Diu,2021,1,Lenovo,4531,0.0140979
Dadra and Nagar Haveli and Daman and Diu,2021,1,Tecno,3575,0.0111233
Dadra and Nagar Haveli and Daman and Diu,2021,1,Others,26537,0.0825679
Dadra and Nagar Haveli and Daman and Diu,2021,2,Vivo,87001,0.252181
Dadra and Nagar Haveli and Daman and Diu,2021,2,Xiaomi,77605,0.224946
Dadra and Nagar Haveli and Daman and Diu,2021,2,Samsung,57137,0.165617
Dadra and Nagar Haveli and Daman and Diu,2021,2,Oppo,43131,0.12502
Dadra and Nagar Haveli and Daman and Diu,2021,2,Realme,27996,0.0811492
Dadra and Nagar Haveli and Daman and Diu,2021,2,Apple,6273,0.0181829
Dadra and Nagar Haveli and Daman and Diu,2021,2,Huawei,4834,0.0140118
Dadra and Nagar Haveli and Daman and Diu,2021,2,Motorola,4803,0.013922
Dadra and Nagar Haveli and Daman and Diu,2021,2,Tecno,4453,0.0129075
Dadra and Nagar Haveli and Daman and Diu,2021,2,Lenovo,4280,0.012406
Dadra and Nagar Haveli and Daman and Diu,2021,2,Others,27481,0.0796565
Dadra and Nagar Haveli and Daman and Diu,2021,3,Vivo,95723,0.257407
Dadra and Nagar Haveli and Daman and Diu,2021,3,Xiaomi,82367,0.221492
Dadra and Nagar Haveli and Daman and Diu,2021,3,Samsung,59023,0.158718
Dadra and Nagar Haveli and Daman and Diu,2021,3,Oppo,46708,0.125602
Dadra and Nagar Haveli and Daman and Diu,2021,3,Realme,32929,0.0885488
Dadra and Nagar Haveli and Daman and Diu,2021,3,Apple,6802,0.0182911
Dadra and Nagar Haveli and Daman and Diu,2021,3,Tecno,5777,0.0155348
Dadra and Nagar Haveli and Daman and Diu,2021,3,Motorola,4807,0.0129264
Dadra and Nagar Haveli and Daman and Diu,2021,3,Huawei,4785,0.0128673
Dadra and Nagar Haveli and Daman and Diu,2021,3,Infinix,4734,0.0127301
Dadra and Nagar Haveli and Daman and Diu,2021,3,Others,28219,0.0758832
Dadra and Nagar Haveli and Daman and Diu,2021,4,Vivo,104203,0.261185
Dadra and Nagar Haveli and Daman and Diu,2021,4,Xiaomi,85964,0.215469
Dadra and Nagar Haveli and Daman and Diu,2021,4,Samsung,61231,0.153475
Dadra and Nagar Haveli and Daman and Diu,2021,4,Oppo,50155,0.125713
Dadra and Nagar Haveli and Daman and Diu,2021,4,Realme,39211,0.0982823
Dadra and Nagar Haveli and Daman and Diu,2021,4,Apple,7542,0.018904
Dadra and Nagar Haveli and Daman and Diu,2021,4,Tecno,6955,0.0174327
Dadra and Nagar Haveli and Daman and Diu,2021,4,Infinix,6018,0.0150841
Dadra and Nagar Haveli and Daman and Diu,2021,4,OnePlus,5332,0.0133646
Dadra and Nagar Haveli and Daman and Diu,2021,4,Motorola,4828,0.0121014
Dadra and Nagar Haveli and Daman and Diu,2021,4,Others,27524,0.0689889
Dadra and Nagar Haveli and Daman and Diu,2022,1,Vivo,111699,0.263087
Dadra and Nagar Haveli and Daman and Diu,2022,1,Xiaomi,89446,0.210674
Dadra and Nagar Haveli and Daman and Diu,2022,1,Samsung,63414,0.149361
Dadra and Nagar Haveli and Daman and Diu,2022,1,Oppo,53652,0.126368
Dadra and Nagar Haveli and Daman and Diu,2022,1,Realme,44772,0.105453
Dadra and Nagar Haveli and Daman and Diu,2022,1,Apple,8300,0.0195492
Dadra and Nagar Haveli and Daman and Diu,2022,1,Tecno,8287,0.0195186
Dadra and Nagar Haveli and Daman and Diu,2022,1,Infinix,6909,0.0162729
Dadra and Nagar Haveli and Daman and Diu,2022,1,OnePlus,5945,0.0140024
Dadra and Nagar Haveli and Daman and Diu,2022,1,Motorola,4850,0.0114233
Dadra and Nagar Haveli and Daman and Diu,2022,1,Others,27296,0.0642909
Delhi,2018,1,Xiaomi,529823,0.253866
Delhi,2018,1,Samsung,407203,0.195112
Delhi,2018,1,Vivo,223992,0.107326
Delhi,2018,1,Oppo,186309,0.0892703
Delhi,2018,1,Apple,138507,0.0663659
Delhi,2018,1,Realme,88082,0.0422046
Delhi,2018,1,OnePlus,86368,0.0413834
Delhi,2018,1,Motorola,83639,0.0400758
Delhi,2018,1,Lenovo,52568,0.025188
Delhi,2018,1,Huawei,37398,0.0179193
Delhi,2018,1,Others,253133,0.121289
Delhi,2018,2,Xiaomi,708839,0.257185
Delhi,2018,2,Samsung,532749,0.193295
Delhi,2018,2,Vivo,313719,0.113825
Delhi,2018,2,Oppo,254431,0.0923142
Delhi,2018,2,Apple,176650,0.0640932
Delhi,2018,2,Realme,113976,0.0413535
Delhi,2018,2,Motorola,107679,0.0390688
Delhi,2018,2,OnePlus,106333,0.0385804
Delhi,2018,2,Lenovo,66497,0.0241269
Delhi,2018,2,Huawei,50115,0.018183
Delhi,2018,2,Others,325153,0.117974
Delhi,2018,3,Xiaomi,908753,0.25928
Delhi,2018,3,Samsung,673829,0.192253
Delhi,2018,3,Vivo,424455,0.121103
Delhi,2018,3,Oppo,332529,0.0948752
Delhi,2018,3,Apple,218858,0.0624432
Delhi,2018,3,Realme,140759,0.0401605
Delhi,2018,3,Motorola,133126,0.0379827
Delhi,2018,3,OnePlus,126799,0.0361775
Delhi,2018,3,Lenovo,80056,0.0228411
Delhi,2018,3,Huawei,63709,0.0181771
Delhi,2018,3,Others,402038,0.114707
Delhi,2018,4,Xiaomi,1206379,0.260539
Delhi,2018,4,Samsung,892643,0.192782
Delhi,2018,4,Vivo,605041,0.13067
Delhi,2018,4,Oppo,464753,0.100372
Delhi,2018,4,Apple,279775,0.0604225
Delhi,2018,4,Realme,181855,0.0392749
Delhi,2018,4,Motorola,165627,0.0357702
Delhi,2018,4,OnePlus,155837,0.0336558
Delhi,2018,4,Lenovo,98258,0.0212206
Delhi,2018,4,Huawei,84942,0.0183448
Delhi,2018,4,Others,495203,0.106948
Delhi,2019,1,Xiaomi,1428603,0.259781
Delhi,2019,1,Samsung,1061515,0.193029
Delhi,2019,1,Vivo,755967,0.137467
Delhi,2019,1,Oppo,576484,0.104829
Delhi,2019,1,Apple,324092,0.0589337
Delhi,2019,1,Realme,213758,0.0388703
Delhi,2019,1,Motorola,186450,0.0339045
Delhi,2019,1,OnePlus,175334,0.0318832
Delhi,2019,1,Lenovo,109111,0.019841
Delhi,2019,1,Huawei,102139,0.0185732
Delhi,2019,1,Others,565810,0.102888
Delhi,2019,2,Xiaomi,1597465,0.2591
Delhi,2019,2,Samsung,1188974,0.192845
Delhi,2019,2,Vivo,879650,0.142674
Delhi,2019,2,Oppo,664693,0.107809
Delhi,2019,2,Apple,360575,0.0584832
Delhi,2019,2,Realme,240746,0.0390476
Delhi,2019,2,Motorola,200193,0.0324701
Delhi,2019,2,OnePlus,191881,0.031122
Delhi,2019,2,Lenovo,115488,0.0187315
Delhi,2019,2,Huawei,114662,0.0185975
Delhi,2019,2,Others,611121,0.0991203
Delhi,2019,3,Xiaomi,1749719,0.257984
Delhi,2019,3,Samsung,1305636,0.192507
Delhi,2019,3,Vivo,1001823,0.147712
Delhi,2019,3,Oppo,749989,0.110581
Delhi,2019,3,Apple,392389,0.057855
Delhi,2019,3,Realme,269723,0.0397687
Delhi,2019,3,Motorola,210710,0.0310677
Delhi,2019,3,OnePlus,206752,0.0304841
Delhi,2019,3,Huawei,125962,0.0185722
Delhi,2019,3,Lenovo,119861,0.0176727
Delhi,2019,3,Others,649722,0.0957969
Delhi,2019,4,Xiaomi,1872284,0.256833
Delhi,2019,4,Samsung,1394404,0.191279
Delhi,2019,4,Vivo,1114120,0.152831
Delhi,2019,4,Oppo,825921,0.113297
Delhi,2019,4,Apple,414754,0.0568945
Delhi,2019,4,Realme,300540,0.041227
Delhi,2019,4,Motorola,217242,0.0298005
Delhi,2019,4,OnePlus,216727,0.0297298
Delhi,2019,4,Huawei,134371,0.0184325
Delhi,2019,4,Lenovo,121793,0.0167071
Delhi,2019,4,Others,677727,0.0929682
Delhi,2020,1,Xiaomi,1998766,0.255394
Delhi,2020,1,Samsung,1484289,0.189656
Delhi,2020,1,Vivo,1238728,0.15828
Delhi,2020,1,Oppo,909331,0.116191
Delhi,2020,1,Apple,436979,0.0558354
Delhi,2020,1,Realme,333567,0.0426219
Delhi,2020,1,OnePlus,225852,0.0288585
Delhi,2020,1,Motorola,223909,0.0286102
Delhi,2020,1,Huawei,142660,0.0182285
Delhi,2020,1,Lenovo,124278,0.0158797
Delhi,2020,1,Others,707838,0.0904447
Delhi,2020,2,Xiaomi,2125586,0.253313
Delhi,2020,2,Samsung,1585854,0.188992
Delhi,2020,2,Vivo,1364186,0.162575
Delhi,2020,2,Oppo,1002444,0.119465
Delhi,2020,2,Apple,458450,0.054635
Delhi,2020,2,Realme,366179,0.0436388
Delhi,2020,2,OnePlus,233802,0.027863
Delhi,2020,2,Motorola,231246,0.0275584
Delhi,2020,2,Huawei,150807,0.0179722
Delhi,2020,2,Lenovo,127388,0.0151813
Delhi,2020,2,Others,745197,0.0888076
Delhi,2020,3,Xiaomi,2264717,0.250406
Delhi,2020,3,Samsung,1707446,0.18879
Delhi,2020,3,Vivo,1516602,0.167688
Delhi,2020,3,Oppo,1106202,0.122311
Delhi,2020,3,Apple,485868,0.0537217
Delhi,2020,3,Realme,406930,0.0449936
Delhi,2020,3,OnePlus,244532,0.0270375
Delhi,2020,3,Motorola,238737,0.0263968
Delhi,2020,3,Huawei,159503,0.017636
Delhi,2020,3,Lenovo,131036,0.0144884
Delhi,2020,3,Others,782601,0.086531
Delhi,2020,4,Xiaomi,2416705,0.247919
Delhi,2020,4,Samsung,1842707,0.189035
Delhi,2020,4,Vivo,1673743,0.171702
Delhi,2020,4,Oppo,1209582,0.124086
Delhi,2020,4,Apple,518592,0.0532
Delhi,2020,4,Realme,452392,0.0464089
Delhi,2020,4,OnePlus,256533,0.0263166
Delhi,2020,4,Motorola,246834,0.0253216
Delhi,2020,4,Huawei,168898,0.0173265
Delhi,2020,4,Lenovo,134947,0.0138436
Delhi,2020,4,Others,827035,0.0848418
Delhi,2021,1,Xiaomi,2575350,0.24604
Delhi,2021,1,Samsung,1963994,0.187633
Delhi,2021,1,Vivo,1839180,0.175709
Delhi,2021,1,Oppo,1318743,0.125988
Delhi,2021,1,Apple,555462,0.0530669
Delhi,2021,1,Realme,511070,0.0488258
Delhi,2021,1,OnePlus,269742,0.0257702
Delhi,2021,1,Motorola,253270,0.0241965
Delhi,2021,1,Huawei,175712,0.0167869
Delhi,2021,1,Lenovo,137068,0.013095
Delhi,2021,1,Others,867619,0.0828892
Delhi,2021,2,Xiaomi,2731995,0.244306
Delhi,2021,2,Samsung,2070161,0.185122
Delhi,2021,2,Vivo,2011494,0.179876
Delhi,2021,2,Oppo,1432860,0.128132
Delhi,2021,2,Realme,596308,0.0533242
Delhi,2021,2,Apple,591905,0.0529304
Delhi,2021,2,OnePlus,291216,0.0260417
Delhi,2021,2,Motorola,252565,0.0225853
Delhi,2021,2,Huawei,176234,0.0157595
Delhi,2021,2,Lenovo,134680,0.0120436
Delhi,2021,2,Others,893281,0.0798806
Delhi,2021,3,Xiaomi,2897206,0.241836
Delhi,2021,3,Vivo,2220413,0.185342
Delhi,2021,3,Samsung,2149622,0.179433
Delhi,2021,3,Oppo,1566918,0.130794
Delhi,2021,3,Realme,707377,0.0590462
Delhi,2021,3,Apple,631640,0.0527243
Delhi,2021,3,OnePlus,331920,0.027706
Delhi,2021,3,Motorola,250528,0.0209121
Delhi,2021,3,Huawei,172290,0.0143814
Delhi,2021,3,Tecno,148235,0.0123735
Delhi,2021,3,Others,903912,0.0754514
Delhi,2021,4,Xiaomi,3028207,0.236854
Delhi,2021,4,Vivo,2413197,0.18875
Delhi,2021,4,Samsung,2238115,0.175056
Delhi,2021,4,Oppo,1697646,0.132783
Delhi,2021,4,Realme,840595,0.0657479
Delhi,2021,4,Apple,705541,0.0551845
Delhi,2021,4,OnePlus,369158,0.028874
Delhi,2021,4,Motorola,250976,0.0196303
Delhi,2021,4,Tecno,176336,0.0137923
Delhi,2021,4,Huawei,166930,0.0130566
Delhi,2021,4,Others,898426,0.0702712
Delhi,2022,1,Xiaomi,3155264,0.233047
Delhi,2022,1,Vivo,2586749,0.191056
Delhi,2022,1,Samsung,2320460,0.171388
Delhi,2022,1,Oppo,1817979,0.134275
Delhi,2022,1,Realme,964540,0.0712406
Delhi,2022,1,Apple,761100,0.0562146
Delhi,2022,1,OnePlus,404741,0.029894
Delhi,2022,1,Motorola,252427,0.0186442
Delhi,2022,1,Tecno,206904,0.0152819
Delhi,2022,1,Huawei,164421,0.0121441
Delhi,2022,1,Others,904612,0.0668143
Goa,2018,1,Xiaomi,23388,0.254394
Goa,2018,1,Samsung,19288,0.209798
Goa,2018,1,Vivo,8719,0.0948377
Goa,2018,1,Oppo,6969,0.0758027
Goa,2018,1,Apple,5957,0.0647951
Goa,2018,1,OnePlus,5457,0.0593565
Goa,2018,1,Motorola,4236,0.0460755
Goa,2018,1,Realme,4094,0.044531
Goa,2018,1,Lenovo,2542,0.0276497
Goa,2018,1,Huawei,1595,0.017349
Goa,2018,1,Others,9691,0.10541
Goa,2018,2,Xiaomi,31481,0.257673
Goa,2018,2,Samsung,25483,0.20858
Goa,2018,2,Vivo,12317,0.100815
Goa,2018,2,Oppo,9547,0.0781427
Goa,2018,2,Apple,7433,0.0608395
Goa,2018,2,OnePlus,6696,0.0548071
Goa,2018,2,Motorola,5508,0.0450832
Goa,2018,2,Realme,5427,0.0444203
Goa,2018,2,Lenovo,3352,0.0274363
Goa,2018,2,Huawei,2237,0.01831
Goa,2018,2,Others,12693,0.103893
Goa,2018,3,Xiaomi,39803,0.258794
Goa,2018,3,Samsung,32023,0.208209
Goa,2018,3,Vivo,16778,0.109088
Goa,2018,3,Oppo,12470,0.0810783
Goa,2018,3,Apple,8815,0.0573139
Goa,2018,3,OnePlus,7931,0.0515663
Goa,2018,3,Realme,6878,0.0447198
Goa,2018,3,Motorola,6674,0.0433935
Goa,2018,3,Lenovo,3860,0.0250972
Goa,2018,3,Huawei,3053,0.0198502
Goa,2018,3,Others,15517,0.100889
Goa,2018,4,Xiaomi,50867,0.260389
Goa,2018,4,Samsung,40683,0.208257
Goa,2018,4,Vivo,22715,0.116278
Goa,2018,4,Oppo,16672,0.0853443
Goa,2018,4,Apple,10884,0.0557154
Goa,2018,4,OnePlus,9442,0.0483338
Goa,2018,4,Realme,8708,0.0445764
Goa,2018,4,Motorola,8176,0.0418531
Goa,2018,4,Lenovo,4769,0.0244126
Goa,2018,4,Huawei,3965,0.0202969
Goa,2018,4,Others,18469,0.0945431
Goa,2019,1,Xiaomi,62065,0.260611
Goa,2019,1,Samsung,49562,0.208111
Goa,2019,1,Vivo,29218,0.122686
Goa,2019,1,Oppo,20988,0.0881286
Goa,2019,1,Apple,12909,0.0542049
Goa,2019,1,OnePlus,10892,0.0457355
Goa,2019,1,Realme,10545,0.0442784
Goa,2019,1,Motorola,9355,0.0392816
Goa,2019,1,Lenovo,5440,0.0228426
Goa,2019,1,Huawei,5049,0.0212007
